Payer,Policy Category,Policy Type,Code,Code Description,Service Type,Policy or Diagnosis detail,Source,Policy,Annual Claim Paid
Aetna,Reimnbursement,NCCI,G0121,Colon ca scrn not hi rsk ind,Professional,P2P,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,P2P,"$4,727,410"
Aetna,Reimnbursement,NCCI,93355,Echo Tee Guid Tcat Icar/Vessel Structural Intvn,Professional,P2P,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,P2P,"$1,143,108"
Aetna,Reimnbursement,NCCI,99231,SBSQ HOSPITAL IP/OBS CARE SF/LOW MDM 25 MINUTES,Professional,P2P,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,P2P,"$1,440,847"
Aetna,Reimnbursement,NCCI,71271,COMPUTED TOMOGRAPHY THORAX LW DOSE LNG CA SCR C-,Professional,P2P,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,P2P,"$3,930,959"
Aetna,Reimnbursement,NCCI,99284,EMERGENCY DEPARTMENT VISIT MODERATE MDM,Professional,P2P,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,P2P,"$2,019,475"
Aetna,Reimnbursement,NCCI,918,Anes Trurl Fragmntj Manj&/Rmvl Ureteral Calculus,Professional,P2P,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,P2P,"$4,342,893"
Aetna,Reimnbursement,NCCI,77014,Ct Guidance Radiation Therapy Flds Placement,Professional,P2P,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,P2P,"$1,992,005"
Aetna,Reimnbursement,NCCI,11982,Removal Non-Biodegradable Drug Delivery Implant,Professional,P2P,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,P2P,"$3,557,315"
Aetna,Reimnbursement,NCCI,43235,Esophagogastroduodenoscopy Transoral Diagnostic,Professional,P2P,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,P2P,"$3,808,618"
Aetna,Reimnbursement,NCCI,99156,Mod Sed Other Phys/Qhp Initial 15 Mins 5/> Yrs,Professional,P2P,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,P2P,"$3,867,045"
Aetna,Reimnbursement,NCCI,99211,OFFICE/OUTPATIENT EST PT MAY NOT REQ PHYS/QHP,Professional,P2P,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,P2P,"$2,345,200"
Aetna,Reimnbursement,NCCI,G0444,Depression screen annual,Professional,P2P,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,P2P,"$4,444,393"
Aetna,Reimnbursement,NCCI,77061,Digital Breast Tomosynthesis Unilateral,Professional,P2P,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,P2P,"$3,507,921"
Aetna,Reimnbursement,NCCI,99238,HOSPITAL IP/OBS DISCHARGE DAY MGMT 30 MIN/<,Professional,P2P,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,P2P,"$1,190,250"
Aetna,Reimnbursement,NCCI,15769,GRAFTING OF AUTOLOGOUS SOFT TISS BY DIRECT EXC,Professional,P2P,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,P2P,"$3,372,329"
Aetna,Reimnbursement,NCCI,G0105,Colorectal scrn; hi risk ind,Professional,P2P,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,P2P,"$1,482,022"
Aetna,Reimnbursement,NCCI,69210,Removal Impacted Cerumen Instrumentation Unilat,Professional,P2P,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,P2P,"$1,619,102"
Aetna,Reimnbursement,NCCI,99460,1St Hosp/Birthing Center Care Per Day Nml Nb,Professional,P2P,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,P2P,"$4,790,510"
Aetna,Reimnbursement,NCCI,11102,TANGENTIAL BIOPSY SKIN SINGLE LESION,Professional,P2P,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,P2P,"$4,510,442"
Aetna,Reimnbursement,NCCI,69990,Microsurg Tqs Req Use Operating Microscope,Professional,P2P,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,P2P,"$2,596,608"
Aetna,Reimnbursement,NCCI,90837,Psychotherapy W/Patient 60 Minutes,Professional,P2P,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,P2P,"$1,922,708"
Aetna,Reimnbursement,NCCI,52310,Cysto W/Simple Removal Stone & Stent,Professional,P2P,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,P2P,"$4,456,935"
Aetna,Reimnbursement,NCCI,87428,IAAD IA SARSCOV & INFLUENZA VIRUS TYPES A&B,Professional,P2P,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,P2P,"$1,586,848"
Aetna,Reimnbursement,NCCI,99221,1ST HOSPITAL IP/OBS CARE SF/LOW MDM 40 MINUTES,Professional,P2P,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,P2P,"$2,369,955"
Aetna,Reimnbursement,NCCI,44360,Endoscopy Upper Small Intestine,Professional,P2P,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,P2P,"$3,686,517"
Aetna,Reimnbursement,NCCI,86709,Hepatitis Antibody Haab Igm Antibody,Professional,P2P,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,P2P,"$1,034,549"
Aetna,Reimnbursement,NCCI,77065,Diagnostic Mammography Computer-Aided Detcj Uni,Professional,P2P,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,P2P,"$1,333,003"
Aetna,Reimnbursement,NCCI,92202,OPSCPY EXTND OPTIC NRV/MACULA DRAWING I&R UNI/BI,Professional,P2P,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,P2P,"$1,411,898"
Aetna,Reimnbursement,NCCI,87426,IAAD IA SEVERE AQT RESPIR SYND CORONAVIRUS,Professional,P2P,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,P2P,"$2,353,789"
Aetna,Reimnbursement,NCCI,99203,OFFICE/OUTPATIENT NEW LOW MDM 30 MINUTES,Professional,P2P,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,P2P,"$4,528,764"
Aetna,Reimnbursement,NCCI,G0480,Drug test def 1-7 classes,Professional,P2P,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,P2P,"$4,882,207"
Aetna,Reimnbursement,NCCI,99214,OFFICE/OUTPATIENT ESTABLISHED MOD MDM 30 MIN,Professional,P2P,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,P2P,"$2,600,378"
Aetna,Reimnbursement,NCCI,95911,Nerve Conduction Studies 9-10 Studies,Professional,P2P,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,P2P,"$3,136,109"
HCSC,Clinical,Coding Guidline,,,IP,Sepsis,https://www.uhcprovider.com/content/dam/provider/docs/public/policies/clinical-guidelines/sepsis.pdf,https://www.uhcprovider.com/content/dam/provider/docs/public/policies/clinical-guidelines/sepsis.pdf,"$50,000,000"
HCSC,Reimnbursement,NCCI,70450,Ct Head/Brain W/O Contrast Material,OP,P2P,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,P2P,"$2,000,000"
HCSC,Reimnbursement,NCCI,94002,Ventilation Assist & Mgmt Inpatient 1St Day,OP,P2P,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,P2P,"$2,323,958"
HCSC,Reimnbursement,NCCI,80048,Basic Metabolic Panel Calcium Total,OP,P2P,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,P2P,"$4,063,187"
HCSC,Reimnbursement,NCCI,94003,Ventilation Assist & Mgmt Inpatient Ea Sbsq Da,OP,P2P,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,P2P,"$2,425,966"
HCSC,Reimnbursement,NCCI,96523,Irrigaj Implntd Venous Access Drug Delivery Syst,OP,P2P,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,P2P,"$1,649,625"
HCSC,Reimnbursement,NCCI,80076,Hepatic Function Panel,OP,P2P,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,P2P,"$3,578,118"
HCSC,Reimnbursement,NCCI,G0472,Hep c screen high risk/other,OP,P2P,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,P2P,"$1,274,338"
HCSC,Reimnbursement,NCCI,84480,Assay Of Triiodothyronine T3 Total Tt3,OP,P2P,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,P2P,"$2,723,700"
HCSC,Reimnbursement,NCCI,94010,Spmtry W/Vc Expiratory Flo W/Wo Mxml Vol Vntj,OP,P2P,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,P2P,"$4,587,439"
HCSC,Reimnbursement,NCCI,84153,Assay Of Prostate Specific Antigen Total,OP,P2P,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,P2P,"$2,567,936"
HCSC,Reimnbursement,NCCI,84436,Assay Of Thyroxine Total,OP,P2P,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,P2P,"$2,788,024"
HCSC,Reimnbursement,NCCI,86704,Hepatitis B Core Antibody Hbcab Total,OP,P2P,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,P2P,"$3,262,293"
HCSC,Reimnbursement,NCCI,86706,Hepatitis B Surf Antibody Hbsab,OP,P2P,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,P2P,"$2,866,789"
HCSC,Reimnbursement,NCCI,87340,IAAD IA HEPATITIS B SURFACE ANTIGEN,OP,P2P,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,P2P,"$1,954,749"
HCSC,Reimnbursement,NCCI,84479,Thyroid Horm Uptk/Thyroid Hormone Binding Ratio,OP,P2P,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,P2P,"$4,574,557"
HCSC,Reimnbursement,NCCI,83550,Iron Binding Capacity,OP,P2P,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,P2P,"$4,980,865"
HCSC,Reimnbursement,NCCI,94760,Noninvasive Ear/Pulse Oximetry Single Deter,OP,P2P,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,P2P,"$3,923,654"
HCSC,Reimnbursement,NCCI,94760,Noninvasive Ear/Pulse Oximetry Single Deter,OP,P2P,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,P2P,"$1,493,458"
HCSC,Reimnbursement,NCCI,76376,3D Rendering W/Interp & Postprocess Supervision,OP,P2P,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,P2P,"$3,780,203"
HCSC,Reimnbursement,NCCI,0242U,TRGT GEN SEQ ALYS PNL SOLID ORGN NEO DNA 55-74,Professional,P2P,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,P2P,"$4,257,300"
HCSC,Reimnbursement,NCCI,99232,SBSQ HOSPITAL IP/OBS CARE MOD MDM 35 MINUTES,Professional,P2P,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,P2P,"$1,106,691"
HCSC,Reimnbursement,NCCI,96127,Behav Assmt W/Score & Docd/Stand Instrument,Professional,P2P,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,P2P,"$1,822,282"
HCSC,Reimnbursement,NCCI,99285,EMERGENCY DEPARTMENT VISIT HIGH MDM,Professional,P2P,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,P2P,"$2,392,026"
HCSC,Reimnbursement,NCCI,83550,Iron Binding Capacity,Professional,P2P,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,P2P,"$3,356,110"
HCSC,Reimnbursement,NCCI,78226,Hepatobiliary Syst Imaging Including Gallbladder,Professional,P2P,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,P2P,"$1,315,798"
HCSC,Reimnbursement,NCCI,45378,Colonoscopy Flx Dx W/Collj Spec When Pfrmd,Professional,P2P,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,P2P,"$4,902,814"
HCSC,Reimnbursement,NCCI,44180,Laparoscopy Enterolysis Separate Procedure,Professional,P2P,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,P2P,"$2,256,192"
HCSC,Reimnbursement,NCCI,44950,Appendectomy,Professional,P2P,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,P2P,"$4,611,384"
HCSC,Reimnbursement,NCCI,44204,Laparoscopy Colectomy Partial W/Anastomosis,Professional,P2P,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,P2P,"$4,589,308"
HCSC,Reimnbursement,NCCI,99233,SBSQ HOSPITAL IP/OBS CARE HIGH MDM 50 MINUTES,Professional,P2P,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,P2P,"$3,897,868"
HCSC,Reimnbursement,NCCI,99477,Initial Hosp Neonate 28 D/< Not Critically Ill,Professional,P2P,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,P2P,"$2,259,403"
HCSC,Reimnbursement,NCCI,81015,Urinalysis Microscopic Only,Professional,P2P,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,P2P,"$4,094,779"
HCSC,Reimnbursement,NCCI,99222,1ST HOSPITAL IP/OBS CARE MODERATE MDM 55 MINUTES,Professional,P2P,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,P2P,"$3,835,213"
HCSC,Reimnbursement,NCCI,58660,Laparoscopy W/Lysis Of Adhesions,Professional,P2P,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,P2P,"$4,234,107"
HCSC,Reimnbursement,NCCI,58700,Salpingectomy Complete/Partial Uni/Bi Spx,Professional,P2P,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,P2P,"$1,557,919"
HCSC,Reimnbursement,NCCI,77432,Steretctc Radiation Tx Management Cranial Lesion,Professional,P2P,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,P2P,"$3,357,043"
HCSC,Reimnbursement,NCCI,G0121,Colon ca scrn not hi rsk ind,Professional,P2P,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,P2P,"$4,473,090"
HCSC,Reimnbursement,NCCI,93355,Echo Tee Guid Tcat Icar/Vessel Structural Intvn,Professional,P2P,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,P2P,"$3,094,315"
HCSC,Reimnbursement,NCCI,99231,SBSQ HOSPITAL IP/OBS CARE SF/LOW MDM 25 MINUTES,Professional,P2P,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,P2P,"$3,168,951"
HCSC,Reimnbursement,NCCI,71271,COMPUTED TOMOGRAPHY THORAX LW DOSE LNG CA SCR C-,Professional,P2P,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,P2P,"$2,508,567"
HCSC,Reimnbursement,NCCI,99284,EMERGENCY DEPARTMENT VISIT MODERATE MDM,Professional,P2P,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,P2P,"$1,245,311"
HCSC,Reimnbursement,NCCI,918,Anes Trurl Fragmntj Manj&/Rmvl Ureteral Calculus,Professional,P2P,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,P2P,"$3,037,791"
HCSC,Reimnbursement,NCCI,77014,Ct Guidance Radiation Therapy Flds Placement,Professional,P2P,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,P2P,"$3,924,993"
HCSC,Reimnbursement,NCCI,11982,Removal Non-Biodegradable Drug Delivery Implant,Professional,P2P,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,P2P,"$2,553,551"
